CustomerID,Churn,Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single
54537,0,25.0,3,21.0,3.0,4,1,6,0,12.0,2.0,2.0,8.0,174.36,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54538,0,10.0,1,9.0,4.0,4,3,6,0,14.0,3.0,3.0,3.0,150.43,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54539,1,1.0,3,26.0,4.0,2,1,10,1,14.0,1.0,2.0,5.0,178.04,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
54540,0,29.0,1,9.0,4.0,4,1,4,1,14.0,,2.0,3.0,291.59,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
54541,0,1.0,3,17.0,4.0,4,3,3,1,13.0,1.0,2.0,4.0,167.6,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
54542,0,4.0,3,9.0,4.0,4,4,3,0,19.0,2.0,2.0,1.0,149.76,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
54543,1,1.0,1,10.0,4.0,4,5,2,0,23.0,1.0,2.0,5.0,156.02,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54544,0,1.0,1,18.0,3.0,4,4,3,0,14.0,2.0,2.0,3.0,147.44,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
54545,0,10.0,3,9.0,4.0,5,3,3,0,14.0,9.0,10.0,1.0,200.96,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54546,1,1.0,1,11.0,3.0,4,1,11,1,24.0,2.0,2.0,1.0,147.85,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54547,0,11.0,1,21.0,4.0,4,5,3,0,13.0,11.0,13.0,18.0,155.34,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54548,0,14.0,3,9.0,3.0,4,4,9,0,13.0,1.0,2.0,4.0,182.15,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
54549,0,16.0,1,7.0,4.0,4,5,5,0,17.0,1.0,2.0,3.0,150.76,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54550,0,11.0,1,17.0,3.0,4,4,4,1,13.0,1.0,2.0,2.0,166.97,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54551,0,17.0,1,19.0,3.0,5,4,3,0,12.0,,4.0,10.0,268.36,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
54552,0,14.0,1,9.0,4.0,5,3,8,0,23.0,2.0,2.0,1.0,159.48,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54553,0,28.0,1,12.0,3.0,4,5,6,0,,2.0,2.0,3.0,319.06,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
54554,0,8.0,3,11.0,4.0,4,3,11,0,16.0,1.0,2.0,3.0,190.38,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
54555,0,5.0,1,14.0,3.0,4,5,3,0,13.0,4.0,4.0,13.0,168.06,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54556,0,17.0,1,28.0,4.0,4,1,9,0,21.0,2.0,2.0,3.0,147.58,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54557,0,17.0,1,15.0,4.0,4,3,6,1,15.0,2.0,2.0,3.0,170.22,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
54558,0,1.0,3,11.0,4.0,5,1,3,1,12.0,1.0,2.0,4.0,169.87,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54559,0,11.0,1,32.0,4.0,4,3,5,1,16.0,5.0,11.0,8.0,169.49,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54560,0,5.0,1,7.0,4.0,5,5,3,0,13.0,4.0,4.0,3.0,147.18,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54561,0,13.0,1,7.0,3.0,4,3,3,1,,1.0,2.0,7.0,316.97,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
54562,0,30.0,3,13.0,3.0,2,5,11,0,12.0,7.0,,8.0,257.12,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54563,0,4.0,3,19.0,3.0,4,3,2,0,12.0,4.0,5.0,5.0,190.77,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
54564,0,15.0,3,7.0,3.0,2,5,3,0,17.0,2.0,2.0,8.0,208.92,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
54565,0,2.0,1,24.0,4.0,4,5,3,0,13.0,1.0,2.0,9.0,170.58,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54566,1,1.0,1,10.0,4.0,4,5,7,0,14.0,2.0,2.0,3.0,165.31,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54567,0,26.0,1,10.0,3.0,5,3,4,1,15.0,2.0,2.0,5.0,204.69,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54568,0,19.0,1,17.0,4.0,4,1,5,0,22.0,1.0,2.0,3.0,151.54,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54569,0,26.0,1,11.0,2.0,4,1,4,0,14.0,,2.0,5.0,290.55,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54570,0,16.0,1,36.0,4.0,4,3,4,0,12.0,2.0,2.0,3.0,170.56,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54571,0,4.0,1,9.0,3.0,6,1,4,0,21.0,2.0,2.0,3.0,185.91,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54572,0,31.0,1,14.0,3.0,4,5,7,0,,2.0,12.0,11.0,320.66,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
54573,0,20.0,1,25.0,3.0,4,3,4,0,15.0,2.0,2.0,9.0,173.1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54574,0,16.0,1,35.0,3.0,5,1,2,0,12.0,1.0,2.0,5.0,170.23,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
54575,1,1.0,3,7.0,4.0,4,4,3,1,17.0,1.0,2.0,5.0,157.02,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
54576,1,1.0,3,13.0,3.0,6,3,2,0,17.0,1.0,2.0,1.0,148.51,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
54577,0,12.0,1,9.0,3.0,4,1,3,1,24.0,2.0,2.0,1.0,142.02,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54578,0,14.0,3,9.0,4.0,4,3,2,0,,2.0,2.0,13.0,305.41,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False
54579,0,1.0,1,30.0,3.0,4,1,3,0,23.0,1.0,2.0,3.0,153.86,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54580,0,4.0,1,10.0,3.0,4,1,6,0,16.0,2.0,2.0,5.0,145.97,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54581,0,3.0,1,10.0,4.0,5,3,3,0,19.0,1.0,,8.0,244.35,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54582,1,1.0,1,32.0,4.0,5,4,7,0,17.0,2.0,2.0,2.0,150.46,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
54583,1,1.0,2,9.0,3.0,5,1,3,0,13.0,1.0,2.0,1.0,150.64,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54584,0,4.0,3,29.0,4.0,4,5,2,0,12.0,4.0,8.0,9.0,209.12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54585,0,31.0,3,36.0,3.0,5,1,5,0,13.0,,2.0,1.0,266.18,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
54586,0,24.0,1,36.0,3.0,5,3,2,0,,16.0,16.0,8.0,295.46,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
54587,0,4.0,1,9.0,3.0,4,1,2,0,15.0,2.0,7.0,8.0,150.64,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
54588,0,31.0,3,35.0,4.0,5,5,6,0,20.0,4.0,14.0,,227.66,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
54589,0,21.0,1,9.0,4.0,4,1,7,0,14.0,1.0,2.0,5.0,175.7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54590,0,20.0,1,9.0,3.0,4,3,8,0,,2.0,2.0,2.0,303.61,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
54591,0,9.0,1,29.0,3.0,6,3,2,0,16.0,2.0,5.0,4.0,167.3,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
54592,0,28.0,1,6.0,3.0,4,3,9,0,12.0,1.0,2.0,1.0,162.8,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54593,0,8.0,1,9.0,4.0,5,3,5,0,13.0,4.0,6.0,8.0,152.68,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54594,0,6.0,3,17.0,4.0,5,1,4,1,20.0,1.0,2.0,,215.71,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
54595,0,5.0,1,16.0,3.0,4,4,3,0,26.0,1.0,2.0,9.0,231.48,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54596,1,1.0,1,22.0,3.0,4,3,9,1,13.0,,8.0,8.0,261.1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54597,1,1.0,1,17.0,3.0,6,1,9,0,14.0,1.0,2.0,4.0,159.08,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54598,0,4.0,3,14.0,3.0,4,4,2,0,15.0,1.0,2.0,3.0,154.83,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
54599,0,9.0,1,23.0,4.0,4,3,6,1,13.0,1.0,2.0,1.0,201.32,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54600,1,1.0,1,27.0,4.0,4,3,5,0,13.0,2.0,2.0,,223.24,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54601,1,1.0,2,30.0,3.0,4,5,11,1,16.0,2.0,2.0,,224.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54602,0,16.0,1,12.0,4.0,4,3,6,0,18.0,1.0,3.0,1.0,145.93,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False
54603,0,10.0,3,17.0,3.0,4,1,3,0,15.0,9.0,10.0,,224.8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
54604,1,1.0,1,11.0,4.0,5,3,7,0,17.0,1.0,2.0,3.0,163.94,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54605,0,22.0,3,9.0,3.0,4,1,4,0,15.0,7.0,7.0,8.0,165.51,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
54606,0,29.0,3,25.0,3.0,4,4,5,0,,2.0,8.0,9.0,293.35,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
54607,0,15.0,3,17.0,3.0,4,1,9,0,15.0,1.0,2.0,11.0,187.3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54608,0,9.0,3,7.0,3.0,4,3,11,0,12.0,1.0,7.0,10.0,172.17,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54609,0,14.0,1,13.0,4.0,4,3,9,0,16.0,5.0,,14.0,257.37,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
54610,0,13.0,1,15.0,3.0,4,3,3,0,12.0,2.0,2.0,8.0,162.55,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54611,0,5.0,3,9.0,4.0,4,1,6,1,14.0,2.0,2.0,6.0,190.82,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54612,0,16.0,1,31.0,3.0,4,5,3,1,22.0,6.0,6.0,9.0,199.06,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54613,0,19.0,3,9.0,4.0,4,4,2,0,20.0,4.0,4.0,8.0,173.05,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
54614,1,1.0,2,24.0,3.0,4,3,2,1,12.0,1.0,2.0,1.0,152.41,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54615,0,3.0,1,26.0,3.0,4,1,6,0,13.0,2.0,2.0,3.0,167.62,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
54616,0,7.0,1,7.0,4.0,2,3,6,0,20.0,,2.0,6.0,286.84,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
54617,0,5.0,3,14.0,3.0,5,1,11,0,22.0,2.0,,2.0,240.57,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54618,1,1.0,3,12.0,4.0,4,4,3,1,15.0,2.0,2.0,1.0,143.78,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
54619,0,14.0,3,35.0,3.0,6,5,5,0,16.0,1.0,,2.0,234.32,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
54620,0,15.0,1,9.0,4.0,5,3,4,1,18.0,1.0,2.0,8.0,193.11,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
54621,0,1.0,3,36.0,3.0,4,3,7,0,13.0,1.0,2.0,1.0,168.06,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54622,0,9.0,3,7.0,4.0,4,3,3,0,17.0,2.0,2.0,4.0,173.59,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
54623,0,8.0,3,28.0,4.0,2,1,3,0,13.0,1.0,6.0,8.0,178.37,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54624,1,1.0,1,31.0,4.0,6,1,3,1,19.0,1.0,2.0,1.0,148.4,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54625,0,11.0,1,7.0,3.0,4,1,6,0,18.0,2.0,2.0,3.0,199.91,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
54626,0,20.0,1,25.0,3.0,4,3,7,0,12.0,1.0,2.0,,230.27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
54627,0,15.0,3,9.0,4.0,4,5,9,0,17.0,,12.0,9.0,290.95,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54628,0,11.0,3,16.0,4.0,4,4,3,0,14.0,2.0,8.0,,213.34,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54629,0,26.0,1,13.0,4.0,4,5,5,1,13.0,3.0,7.0,10.0,180.77,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
54630,1,1.0,3,18.0,3.0,2,3,10,0,13.0,2.0,2.0,3.0,172.07,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False
54631,0,1.0,3,31.0,3.0,4,1,2,0,14.0,2.0,3.0,2.0,149.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54632,0,12.0,1,17.0,4.0,4,3,5,0,20.0,1.0,2.0,,223.24,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54633,0,11.0,1,7.0,4.0,4,4,8,0,13.0,5.0,5.0,4.0,189.47,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54634,0,23.0,1,25.0,3.0,5,3,3,1,,2.0,2.0,10.0,320.02,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
54635,0,1.0,1,30.0,3.0,2,1,3,1,12.0,1.0,2.0,5.0,152.25,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54636,0,1.0,3,35.0,4.0,4,4,3,0,21.0,1.0,2.0,5.0,187.72,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54637,0,1.0,1,24.0,4.0,5,4,3,0,22.0,2.0,2.0,1.0,146.27,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False
54638,0,24.0,2,10.0,4.0,4,4,3,0,,2.0,11.0,8.0,307.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
54639,0,1.0,3,20.0,3.0,4,3,3,0,12.0,2.0,2.0,7.0,145.96,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54640,1,1.0,1,14.0,3.0,4,3,3,1,17.0,1.0,2.0,3.0,153.86,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54641,1,1.0,3,19.0,4.0,5,5,3,0,19.0,2.0,2.0,1.0,145.33,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54642,0,8.0,1,7.0,3.0,5,1,3,1,14.0,2.0,2.0,4.0,161.22,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54643,1,1.0,3,20.0,3.0,4,5,4,0,18.0,1.0,2.0,3.0,167.33,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54644,0,9.0,1,32.0,3.0,5,1,6,0,15.0,2.0,2.0,3.0,161.81,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
54645,0,5.0,3,13.0,4.0,2,1,6,0,23.0,6.0,6.0,8.0,179.6,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54646,0,1.0,1,13.0,4.0,5,3,2,0,13.0,1.0,2.0,4.0,146.87,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
54647,0,11.0,3,9.0,4.0,4,3,6,1,12.0,1.0,2.0,,221.02,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54648,0,1.0,1,7.0,3.0,5,4,3,0,14.0,1.0,2.0,1.0,153.36,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
54649,0,16.0,1,9.0,3.0,4,1,3,0,14.0,1.0,3.0,3.0,165.89,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54650,0,17.0,1,13.0,3.0,5,1,6,1,15.0,,2.0,1.0,291.27,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
54651,0,12.0,1,7.0,3.0,4,5,5,0,18.0,1.0,2.0,1.0,151.19,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
54652,0,17.0,1,16.0,4.0,4,3,5,1,14.0,2.0,5.0,8.0,181.79,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54653,0,22.0,1,7.0,3.0,5,5,9,0,12.0,,2.0,3.0,279.02,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
54654,0,18.0,2,7.0,3.0,5,3,6,0,12.0,2.0,2.0,3.0,184.85,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54655,0,8.0,3,21.0,3.0,4,3,3,1,19.0,2.0,2.0,7.0,150.79,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
54656,1,1.0,3,9.0,3.0,4,5,2,0,12.0,2.0,2.0,3.0,155.41,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
54657,0,1.0,3,29.0,3.0,4,3,3,0,12.0,1.0,2.0,3.0,159.47,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
54658,0,18.0,1,10.0,3.0,4,1,6,1,,1.0,2.0,2.0,320.13,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
54659,0,1.0,1,13.0,4.0,4,3,2,0,21.0,2.0,3.0,3.0,152.73,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54660,0,7.0,3,15.0,3.0,4,3,2,0,13.0,1.0,2.0,3.0,196.04,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54661,0,6.0,1,16.0,4.0,4,1,3,1,13.0,2.0,2.0,6.0,188.22,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54662,0,4.0,1,10.0,4.0,4,3,3,0,21.0,2.0,2.0,1.0,145.83,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
54663,0,27.0,3,7.0,3.0,4,5,9,0,21.0,5.0,9.0,11.0,208.81,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
54664,0,8.0,1,7.0,3.0,4,1,3,0,13.0,2.0,9.0,9.0,151.91,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54665,1,9.0,3,33.0,4.0,4,5,4,0,15.0,1.0,2.0,1.0,167.86,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
54666,0,1.0,1,13.0,4.0,4,1,3,1,14.0,1.0,2.0,3.0,81.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
54667,0,11.0,1,10.0,3.0,4,3,3,0,16.0,8.0,8.0,,219.34,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
54668,0,3.0,3,10.0,4.0,4,3,3,0,15.0,1.0,2.0,3.0,180.61,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54669,0,9.0,1,13.0,3.0,6,1,3,0,14.0,1.0,12.0,9.0,191.46,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
54670,0,7.0,1,13.0,2.0,4,1,5,0,24.0,4.0,5.0,8.0,202.25,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
54671,0,28.0,2,26.0,3.0,4,4,4,0,16.0,3.0,,2.0,232.25,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
54672,0,10.0,1,16.0,3.0,5,4,4,1,12.0,1.0,2.0,,213.47,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
54673,0,1.0,1,10.0,3.0,5,1,2,0,14.0,2.0,2.0,2.0,145.45,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
54674,1,1.0,1,17.0,3.0,4,3,3,1,12.0,2.0,2.0,2.0,135.09,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True
54675,1,1.0,1,10.0,4.0,4,5,3,1,12.0,6.0,10.0,8.0,158.48,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
54676,0,9.0,1,10.0,3.0,5,3,3,0,19.0,2.0,2.0,1.0,137.81,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54677,0,1.0,1,11.0,3.0,2,5,4,0,17.0,1.0,2.0,3.0,153.19,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54678,0,1.0,3,15.0,3.0,2,4,2,0,23.0,2.0,2.0,3.0,173.51,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
54679,0,12.0,3,14.0,3.0,5,1,2,0,21.0,2.0,2.0,6.0,165.28,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
54680,0,3.0,1,7.0,4.0,6,1,3,0,19.0,1.0,3.0,9.0,152.2,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
54681,0,22.0,3,9.0,3.0,2,4,5,0,13.0,1.0,3.0,3.0,206.2,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54682,0,1.0,3,10.0,4.0,2,1,3,1,21.0,2.0,2.0,5.0,171.47,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
54683,0,11.0,1,17.0,4.0,2,1,5,0,18.0,2.0,2.0,1.0,171.8,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
54684,0,24.0,1,35.0,4.0,2,3,3,1,12.0,1.0,4.0,9.0,157.21,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54685,0,8.0,1,16.0,3.0,5,4,3,0,15.0,5.0,8.0,,211.21,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
54686,1,1.0,3,10.0,4.0,4,3,11,0,15.0,2.0,3.0,1.0,170.77,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54687,0,13.0,1,9.0,4.0,5,3,3,0,12.0,2.0,12.0,11.0,170.53,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
54688,0,6.0,3,17.0,3.0,4,1,3,0,13.0,2.0,2.0,9.0,178.96,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
54689,1,14.0,3,15.0,3.0,4,3,5,1,15.0,1.0,2.0,4.0,192.96,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
54690,0,12.0,1,7.0,3.0,2,1,2,0,14.0,1.0,2.0,9.0,201.25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
54691,0,1.0,1,7.0,4.0,4,5,3,0,12.0,1.0,2.0,8.0,199.12,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
54692,0,6.0,1,10.0,3.0,4,1,5,0,16.0,7.0,,8.0,236.59,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54693,0,21.0,3,21.0,3.0,4,5,4,0,13.0,2.0,2.0,8.0,174.6,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
54694,0,14.0,3,12.0,3.0,5,5,7,1,22.0,1.0,2.0,,229.75,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54695,0,27.0,1,14.0,3.0,2,3,5,0,20.0,,2.0,4.0,273.14,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
54696,0,15.0,2,17.0,4.0,5,1,5,0,,4.0,13.0,7.0,316.41,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
54697,0,31.0,3,23.0,3.0,4,5,10,0,15.0,3.0,3.0,3.0,179.05,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True
54698,0,1.0,1,17.0,3.0,4,5,3,0,22.0,1.0,2.0,,212.93,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
54699,0,15.0,2,7.0,3.0,5,3,3,0,,2.0,3.0,11.0,316.89,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False
54700,0,24.0,3,15.0,3.0,4,4,9,0,16.0,1.0,3.0,3.0,163.75,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
54701,1,1.0,1,7.0,4.0,6,4,9,1,14.0,2.0,4.0,8.0,147.16,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
54702,0,10.0,1,15.0,4.0,2,5,11,0,15.0,1.0,,6.0,242.13,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
54703,0,12.0,1,7.0,3.0,4,3,6,1,15.0,1.0,2.0,1.0,203.61,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
54704,0,18.0,1,31.0,3.0,6,3,4,0,15.0,1.0,2.0,5.0,162.08,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
54705,0,21.0,3,10.0,3.0,4,3,11,1,13.0,,12.0,14.0,262.7,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
54706,0,4.0,3,34.0,4.0,4,1,9,0,24.0,3.0,8.0,8.0,178.04,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
54707,0,3.0,3,17.0,4.0,4,3,3,0,12.0,2.0,2.0,1.0,151.42,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
54708,1,6.0,1,26.0,3.0,2,3,8,1,13.0,1.0,3.0,3.0,152.59,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False
54709,0,17.0,3,22.0,3.0,5,1,5,0,19.0,2.0,3.0,3.0,193.04,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
54710,0,8.0,1,15.0,4.0,4,3,5,0,12.0,1.0,5.0,4.0,186.42,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
